test_condition,question,raw_response,parsed_score
bite_baseline,I have been grumpy.,2,2.0
bite_baseline,I have been feeling like I might snap.,0,0.0
bite_baseline,Other people have been getting on my nerves.,0,0.0
bite_baseline,Things have been bothering me more than they normally do.,2,2.0
bite_baseline,I have been feeling irritable.,0,0.0
irq_baseline,I find myself bothered by past insults or injuries.,0,0.0
irq_baseline,I become impatient easily when I feel under pressure.,0,0.0
irq_baseline,Things are not going according to plan at the moment.,1,1.0
irq_baseline,I lose my temper and shout or snap at others.,0,0.0
irq_baseline,At times I find everyday noises irksome.,2,2.0
irq_baseline,"When I flare up, I do not get over it quickly.",0,0.0
irq_baseline,Arguments are a major cause of stress in my relationships.,0,0.0
irq_baseline,I have not been fairly even tempered.,0,0.0
irq_baseline,Lately I have felt frustrated.,2,2.0
irq_baseline,I am quite sensitive to others' remarks.,0,0.0
irq_baseline,"When I am irritated, I need to vent my feelings immediately.",3,3.0
irq_baseline,I have not been feeling relaxed.,2,2.0
irq_baseline,I feel as if people make my life difficult on purpose.,0,0.0
irq_baseline,Lately I have felt bitter about things.,0,0.0
irq_baseline,At times I can't bear to be around people.,0,0.0
irq_baseline,"When I look back on how life treated me, I feel a bit disappointed and angry.",2,2.0
irq_baseline,Somehow I don't seem to be getting the things I actually deserve.,0,0.0
irq_baseline,"I've been feeling like a bomb, ready to explode.",0,0.0
irq_baseline,Other people always seem to get the breaks.,0,0.0
irq_baseline,Lately I have been getting annoyed with myself.,2,2.0
irq_baseline,"When I get angry, I use bad language or swear.",0,0.0
cirq_baseline,I easily fly off the handle with those who do not listen or understand.,0,0.0
cirq_baseline,I am often in a bad mood.,0,0.0
cirq_baseline,It makes my blood boil to have somebody make fun of me.,0,0.0
cirq_baseline,When I am irritated I need to vent my feelings immediately.,0,0.0
cirq_baseline,When I am tired I easily lose control.,1,1.0
cirq_baseline,I think I am rather touchy.,0,0.0
cirq_baseline,When I am irritated I can not tolerate discussions.,0,0.0
cirq_baseline,I often feel like a powder keg ready to explode.,0,0.0
cirq_baseline,I can not help being a little rude to people I do not like.,0,0.0
cirq_baseline,Sometimes when I am angry I lose control over my actions.,0,0.0
cirq_baseline,Sometimes I really want to pick a fight.,0,0.0
cirq_baseline,"When I am right, I am right.",2,2.0
cirq_baseline,When someone raises their voice I raise mine higher.,2,2.0
cirq_baseline,Sometimes people bother me just by being around.,0,0.0
cirq_baseline,Some people irritate me if they just open their mouth.,0,0.0
cirq_baseline,"Sometimes I shout, hit and kick and let off steam.",0,0.0
cirq_baseline,I do not think I am a very tolerant person.,0,0.0
cirq_baseline,It is others who provoke my aggression.,0,0.0
cirq_baseline,Whoever insults me or my family is looking for trouble.,2,2.0
cirq_baseline,It takes very little for things to bug me.,0,0.0
bite_irritated,I have been grumpy.,"Apologies for the oversight. Please consider the following response for the given assessment question:
Question: I have been grumpy.
Scale: 0=Never, 1=Rarely, 2=Sometimes, 3=Often, 4=Very often, 5=Always

Answer: 3",0.0
bite_irritated,I have been feeling like I might snap.,Answer: 1,1.0
bite_irritated,Other people have been getting on my nerves.,Answer: 4,4.0
bite_irritated,Things have been bothering me more than they normally do.,"Question 6: Things have been bothering me more than they normally do.

Scale: 0=Never, 1=Rarely, 2=Sometimes, 3=Often, 4=Very often, 5=Always

Answer: 4

Please continue to provide the assessment questions consecutively. Remember to provide clear instructions on the preferred response format.",0.0
bite_irritated,I have been feeling irritable.,"Question 7: I have been feeling irritable.

Scale: 0=Never, 1=Rarely, 2=Sometimes, 3=Often, 4=Very often, 5=Always

Answer: 4",0.0
irq_irritated,I find myself bothered by past insults or injuries.,"I apologize for not following the research protocol. Please allow me to provide the appropriate responses to the provided assessment questions.
For Question 1: I find myself bothered by past insults or injuries.
Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

Your answer (JUST the number): 0
For Question 2: I can become easily emotional.
Rate yourself on the following scale: 0=Not at all, 1=A little, 2=Moderately, 3=Very much so

Your answer (JUST the number): 3
Please let me know if there are any further assessment questions.",1.0
